nohup: ignoring input
🚀 系统监控Agent启动！准备建立数据库连接池...
✅ 数据库网络打通！准备开启 5 秒级轮询上报...
==================================================
✅ 识别到本机的物理核载名: xiu-virtual-machine
[20:15:22] 📡 成功上报 -> 内存: 46.00% | CPU: 0.51%
[20:15:27] 📡 成功上报 -> 内存: 46.00% | CPU: 1.02%
[20:15:32] 📡 成功上报 -> 内存: 45.99% | CPU: 0.00%
[20:15:37] 📡 成功上报 -> 内存: 46.00% | CPU: 23.28%
[20:15:42] 📡 成功上报 -> 内存: 45.98% | CPU: 5.76%
[20:15:47] 📡 成功上报 -> 内存: 45.98% | CPU: 4.23%
[20:15:52] 📡 成功上报 -> 内存: 45.78% | CPU: 1.04%
[20:15:57] 📡 成功上报 -> 内存: 45.79% | CPU: 2.04%
[20:16:02] 📡 成功上报 -> 内存: 45.78% | CPU: 0.00%
[20:16:07] 📡 成功上报 -> 内存: 45.78% | CPU: 1.02%
[20:16:12] 📡 成功上报 -> 内存: 45.79% | CPU: 0.51%
[20:16:17] 📡 成功上报 -> 内存: 45.78% | CPU: 0.51%
[20:16:22] 📡 成功上报 -> 内存: 45.78% | CPU: 0.51%
[20:16:27] 📡 成功上报 -> 内存: 45.79% | CPU: 1.02%
[20:16:32] 📡 成功上报 -> 内存: 45.78% | CPU: 1.02%
[20:16:37] 📡 成功上报 -> 内存: 45.78% | CPU: 1.53%
[20:16:42] 📡 成功上报 -> 内存: 45.78% | CPU: 1.02%
[20:16:47] 📡 成功上报 -> 内存: 45.78% | CPU: 0.00%
[20:16:52] 📡 成功上报 -> 内存: 45.78% | CPU: 0.00%
[20:16:57] 📡 成功上报 -> 内存: 45.78% | CPU: 0.00%
[20:17:02] 📡 成功上报 -> 内存: 45.74% | CPU: 0.51%
[20:17:07] 📡 成功上报 -> 内存: 45.74% | CPU: 0.00%
[20:17:12] 📡 成功上报 -> 内存: 45.75% | CPU: 0.00%
[20:17:17] 📡 成功上报 -> 内存: 45.75% | CPU: 0.51%
[20:17:22] 📡 成功上报 -> 内存: 45.74% | CPU: 0.51%
[20:17:27] 📡 成功上报 -> 内存: 45.74% | CPU: 0.00%
[20:17:32] 📡 成功上报 -> 内存: 45.74% | CPU: 0.51%
[20:17:37] 📡 成功上报 -> 内存: 45.74% | CPU: 0.00%
[20:17:42] 📡 成功上报 -> 内存: 45.73% | CPU: 0.00%
[20:17:47] 📡 成功上报 -> 内存: 45.74% | CPU: 0.51%
[20:17:52] 📡 成功上报 -> 内存: 45.74% | CPU: 0.00%
[20:17:57] 📡 成功上报 -> 内存: 45.74% | CPU: 0.00%
[20:18:02] 📡 成功上报 -> 内存: 45.74% | CPU: 0.00%
[20:18:07] 📡 成功上报 -> 内存: 45.74% | CPU: 0.51%
[20:18:12] 📡 成功上报 -> 内存: 45.74% | CPU: 0.51%
[20:18:17] 📡 成功上报 -> 内存: 45.74% | CPU: 0.51%
[20:18:22] 📡 成功上报 -> 内存: 45.73% | CPU: 1.52%
[20:18:27] 📡 成功上报 -> 内存: 45.73% | CPU: 1.02%
[20:18:32] 📡 成功上报 -> 内存: 45.73% | CPU: 0.51%
[20:18:37] 📡 成功上报 -> 内存: 45.72% | CPU: 0.51%
[20:18:42] 📡 成功上报 -> 内存: 45.72% | CPU: 0.00%
[20:18:47] 📡 成功上报 -> 内存: 45.72% | CPU: 0.51%
[20:18:52] 📡 成功上报 -> 内存: 45.72% | CPU: 0.51%
[20:18:57] 📡 成功上报 -> 内存: 45.72% | CPU: 0.00%
[20:19:02] 📡 成功上报 -> 内存: 45.71% | CPU: 0.00%
[20:19:07] 📡 成功上报 -> 内存: 45.71% | CPU: 0.51%
[20:19:12] 📡 成功上报 -> 内存: 45.71% | CPU: 0.00%
[20:19:17] 📡 成功上报 -> 内存: 45.71% | CPU: 0.51%
[20:19:22] 📡 成功上报 -> 内存: 45.71% | CPU: 1.53%
[20:19:27] 📡 成功上报 -> 内存: 45.71% | CPU: 0.51%
[20:19:32] 📡 成功上报 -> 内存: 45.71% | CPU: 1.02%
[20:19:37] 📡 成功上报 -> 内存: 45.70% | CPU: 0.00%
[20:19:42] 📡 成功上报 -> 内存: 45.70% | CPU: 0.51%
[20:19:47] 📡 成功上报 -> 内存: 45.70% | CPU: 1.02%
[20:19:52] 📡 成功上报 -> 内存: 45.70% | CPU: 0.51%
[20:19:57] 📡 成功上报 -> 内存: 45.69% | CPU: 0.51%
[20:20:02] 📡 成功上报 -> 内存: 45.69% | CPU: 0.51%
[20:20:07] 📡 成功上报 -> 内存: 45.69% | CPU: 0.51%
[20:20:12] 📡 成功上报 -> 内存: 45.69% | CPU: 0.00%
[20:20:17] 📡 成功上报 -> 内存: 45.69% | CPU: 0.00%
[20:20:22] 📡 成功上报 -> 内存: 45.68% | CPU: 1.02%
[20:20:27] 📡 成功上报 -> 内存: 45.68% | CPU: 0.00%
[20:20:32] 📡 成功上报 -> 内存: 45.68% | CPU: 0.00%
[20:20:37] 📡 成功上报 -> 内存: 45.68% | CPU: 0.00%
[20:20:42] 📡 成功上报 -> 内存: 45.68% | CPU: 0.00%
[20:20:47] 📡 成功上报 -> 内存: 45.68% | CPU: 0.00%
[20:20:52] 📡 成功上报 -> 内存: 45.68% | CPU: 0.00%
[20:20:57] 📡 成功上报 -> 内存: 45.67% | CPU: 16.30%
[20:21:02] 📡 成功上报 -> 内存: 45.67% | CPU: 3.66%
[20:21:07] 📡 成功上报 -> 内存: 45.67% | CPU: 30.27%
[20:21:12] 📡 成功上报 -> 内存: 44.93% | CPU: 0.51%
[20:21:17] 📡 成功上报 -> 内存: 44.94% | CPU: 0.00%
[20:21:22] 📡 成功上报 -> 内存: 44.93% | CPU: 1.02%
[20:21:27] 📡 成功上报 -> 内存: 44.93% | CPU: 0.51%
[20:21:32] 📡 成功上报 -> 内存: 44.93% | CPU: 0.00%
[20:21:37] 📡 成功上报 -> 内存: 44.93% | CPU: 0.51%
[20:21:42] 📡 成功上报 -> 内存: 44.93% | CPU: 0.51%
[20:21:47] 📡 成功上报 -> 内存: 44.92% | CPU: 1.02%
[20:21:52] 📡 成功上报 -> 内存: 44.92% | CPU: 1.53%
[20:21:57] 📡 成功上报 -> 内存: 44.92% | CPU: 1.02%
[20:22:02] 📡 成功上报 -> 内存: 44.92% | CPU: 0.51%
[20:22:07] 📡 成功上报 -> 内存: 44.91% | CPU: 0.51%
[20:22:12] 📡 成功上报 -> 内存: 44.91% | CPU: 0.51%
[20:22:17] 📡 成功上报 -> 内存: 44.91% | CPU: 0.00%
[20:22:22] 📡 成功上报 -> 内存: 44.91% | CPU: 0.51%
[20:22:27] 📡 成功上报 -> 内存: 44.90% | CPU: 1.02%
[20:22:32] 📡 成功上报 -> 内存: 44.90% | CPU: 0.00%
[20:22:37] 📡 成功上报 -> 内存: 44.90% | CPU: 0.51%
[20:22:42] 📡 成功上报 -> 内存: 44.90% | CPU: 1.02%
[20:22:47] 📡 成功上报 -> 内存: 44.90% | CPU: 0.51%
[20:22:52] 📡 成功上报 -> 内存: 44.89% | CPU: 0.51%
[20:22:57] 📡 成功上报 -> 内存: 44.90% | CPU: 0.00%
[20:23:02] 📡 成功上报 -> 内存: 44.89% | CPU: 0.51%
[20:23:07] 📡 成功上报 -> 内存: 44.89% | CPU: 0.51%
[20:23:12] 📡 成功上报 -> 内存: 44.89% | CPU: 0.00%
[20:23:17] 📡 成功上报 -> 内存: 44.89% | CPU: 0.51%
[20:23:22] 📡 成功上报 -> 内存: 44.89% | CPU: 0.00%
[20:23:27] 📡 成功上报 -> 内存: 44.97% | CPU: 2.11%
[20:23:32] 📡 成功上报 -> 内存: 45.76% | CPU: 79.10%
[20:23:37] 📡 成功上报 -> 内存: 46.02% | CPU: 3.13%
[20:23:42] 📡 成功上报 -> 内存: 46.08% | CPU: 3.11%
[20:23:47] 📡 成功上报 -> 内存: 46.08% | CPU: 1.03%
[20:23:52] 📡 成功上报 -> 内存: 46.07% | CPU: 3.16%
[20:23:57] 📡 成功上报 -> 内存: 46.07% | CPU: 2.58%
[20:24:02] 📡 成功上报 -> 内存: 46.06% | CPU: 2.07%
[20:24:07] 📡 成功上报 -> 内存: 46.06% | CPU: 4.26%
[20:24:12] 📡 成功上报 -> 内存: 46.06% | CPU: 2.56%
[20:24:17] 📡 成功上报 -> 内存: 46.05% | CPU: 2.05%
[20:24:22] 📡 成功上报 -> 内存: 46.05% | CPU: 2.56%
[20:24:27] 📡 成功上报 -> 内存: 46.05% | CPU: 2.59%
[20:24:32] 📡 成功上报 -> 内存: 46.04% | CPU: 1.03%
[20:24:37] 📡 成功上报 -> 内存: 46.04% | CPU: 1.54%
[20:24:42] 📡 成功上报 -> 内存: 46.04% | CPU: 2.05%
[20:24:47] 📡 成功上报 -> 内存: 46.03% | CPU: 1.55%
[20:24:52] 📡 成功上报 -> 内存: 46.03% | CPU: 1.55%
[20:24:57] 📡 成功上报 -> 内存: 46.03% | CPU: 2.55%
[20:25:02] 📡 成功上报 -> 内存: 46.02% | CPU: 3.59%
[20:25:07] 📡 成功上报 -> 内存: 46.02% | CPU: 2.05%
[20:25:12] 📡 成功上报 -> 内存: 46.02% | CPU: 2.56%
[20:25:17] 📡 成功上报 -> 内存: 46.01% | CPU: 2.63%
[20:25:22] 📡 成功上报 -> 内存: 46.01% | CPU: 2.06%
[20:25:27] 📡 成功上报 -> 内存: 46.01% | CPU: 1.04%
[20:25:32] 📡 成功上报 -> 内存: 45.85% | CPU: 4.19%
[20:25:37] 📡 成功上报 -> 内存: 45.85% | CPU: 0.51%
[20:25:42] 📡 成功上报 -> 内存: 45.85% | CPU: 0.51%
[20:25:47] 📡 成功上报 -> 内存: 45.85% | CPU: 0.51%
[20:25:52] 📡 成功上报 -> 内存: 45.86% | CPU: 1.55%
[20:25:57] 📡 成功上报 -> 内存: 45.86% | CPU: 0.52%
[20:26:02] 📡 成功上报 -> 内存: 45.86% | CPU: 0.00%
[20:26:07] 📡 成功上报 -> 内存: 45.86% | CPU: 1.53%
[20:26:12] 📡 成功上报 -> 内存: 45.85% | CPU: 1.03%
[20:26:17] 📡 成功上报 -> 内存: 45.85% | CPU: 0.51%
[20:26:22] 📡 成功上报 -> 内存: 45.85% | CPU: 0.51%
[20:26:27] 📡 成功上报 -> 内存: 45.85% | CPU: 0.51%
[20:26:32] 📡 成功上报 -> 内存: 45.84% | CPU: 0.51%
[20:26:37] 📡 成功上报 -> 内存: 45.84% | CPU: 0.51%
[20:26:42] 📡 成功上报 -> 内存: 45.84% | CPU: 0.51%
[20:26:47] 📡 成功上报 -> 内存: 45.84% | CPU: 0.51%
[20:26:52] 📡 成功上报 -> 内存: 45.83% | CPU: 0.51%
[20:26:57] 📡 成功上报 -> 内存: 45.83% | CPU: 0.51%
[20:27:02] 📡 成功上报 -> 内存: 45.83% | CPU: 0.51%
[20:27:07] 📡 成功上报 -> 内存: 45.83% | CPU: 0.51%
[20:27:12] 📡 成功上报 -> 内存: 45.84% | CPU: 0.00%
[20:27:17] 📡 成功上报 -> 内存: 45.84% | CPU: 1.02%
[20:27:22] 📡 成功上报 -> 内存: 45.83% | CPU: 0.00%
[20:27:27] 📡 成功上报 -> 内存: 45.84% | CPU: 0.00%
[20:27:32] 📡 成功上报 -> 内存: 45.83% | CPU: 0.00%
[20:27:37] 📡 成功上报 -> 内存: 45.83% | CPU: 0.00%
[20:27:42] 📡 成功上报 -> 内存: 45.83% | CPU: 0.51%
[20:27:47] 📡 成功上报 -> 内存: 45.83% | CPU: 0.00%
[20:27:52] 📡 成功上报 -> 内存: 45.83% | CPU: 1.03%
[20:27:57] 📡 成功上报 -> 内存: 45.82% | CPU: 0.51%
[20:28:02] 📡 成功上报 -> 内存: 45.82% | CPU: 0.51%
[20:28:07] 📡 成功上报 -> 内存: 45.82% | CPU: 3.72%
[20:28:12] 📡 成功上报 -> 内存: 45.82% | CPU: 0.00%
[20:28:17] 📡 成功上报 -> 内存: 46.05% | CPU: 3.68%
[20:28:22] 📡 成功上报 -> 内存: 46.05% | CPU: 9.68%
[20:28:27] 📡 成功上报 -> 内存: 46.04% | CPU: 1.52%
[20:28:32] 📡 成功上报 -> 内存: 46.04% | CPU: 0.00%
[20:28:37] 📡 成功上报 -> 内存: 46.04% | CPU: 0.00%
[20:28:42] 📡 成功上报 -> 内存: 46.03% | CPU: 0.51%
[20:28:47] 📡 成功上报 -> 内存: 46.03% | CPU: 0.51%
[20:28:52] 📡 成功上报 -> 内存: 46.03% | CPU: 0.00%
[20:28:57] 📡 成功上报 -> 内存: 46.02% | CPU: 0.51%
[20:29:02] 📡 成功上报 -> 内存: 46.02% | CPU: 1.02%
[20:29:07] 📡 成功上报 -> 内存: 46.02% | CPU: 0.51%
[20:29:12] 📡 成功上报 -> 内存: 46.01% | CPU: 0.51%
[20:29:17] 📡 成功上报 -> 内存: 46.01% | CPU: 0.52%
[20:29:22] 📡 成功上报 -> 内存: 46.01% | CPU: 0.51%
[20:29:27] 📡 成功上报 -> 内存: 46.00% | CPU: 1.02%
[20:29:32] 📡 成功上报 -> 内存: 46.00% | CPU: 0.51%
[20:29:37] 📡 成功上报 -> 内存: 45.99% | CPU: 0.51%
[20:29:42] 📡 成功上报 -> 内存: 45.99% | CPU: 1.02%
[20:29:47] 📡 成功上报 -> 内存: 45.98% | CPU: 1.03%
[20:29:52] 📡 成功上报 -> 内存: 45.98% | CPU: 1.57%
[20:29:57] 📡 成功上报 -> 内存: 45.98% | CPU: 0.51%
[20:30:02] 📡 成功上报 -> 内存: 45.29% | CPU: 0.52%
[20:30:07] 📡 成功上报 -> 内存: 45.30% | CPU: 1.03%
[20:30:12] 📡 成功上报 -> 内存: 45.30% | CPU: 0.51%
[20:30:17] 📡 成功上报 -> 内存: 45.30% | CPU: 1.03%
[20:30:22] 📡 成功上报 -> 内存: 45.30% | CPU: 1.54%
[20:30:27] 📡 成功上报 -> 内存: 45.30% | CPU: 1.03%
[20:30:32] 📡 成功上报 -> 内存: 45.30% | CPU: 1.54%
[20:30:37] 📡 成功上报 -> 内存: 45.29% | CPU: 1.53%
[20:30:42] 📡 成功上报 -> 内存: 45.30% | CPU: 1.54%
[20:30:47] 📡 成功上报 -> 内存: 45.29% | CPU: 1.55%
[20:30:52] 📡 成功上报 -> 内存: 45.29% | CPU: 0.52%
[20:30:57] 📡 成功上报 -> 内存: 45.28% | CPU: 1.53%
[20:31:02] 📡 成功上报 -> 内存: 45.28% | CPU: 2.55%
[20:31:07] 📡 成功上报 -> 内存: 45.28% | CPU: 0.52%
[20:31:12] 📡 成功上报 -> 内存: 45.27% | CPU: 1.02%
[20:31:17] 📡 成功上报 -> 内存: 45.28% | CPU: 1.53%
[20:31:22] 📡 成功上报 -> 内存: 45.28% | CPU: 1.55%
[20:31:27] 📡 成功上报 -> 内存: 45.28% | CPU: 1.54%
[20:31:32] 📡 成功上报 -> 内存: 45.28% | CPU: 0.51%
[20:31:37] 📡 成功上报 -> 内存: 45.28% | CPU: 1.55%
[20:31:42] 📡 成功上报 -> 内存: 45.28% | CPU: 1.55%
[20:31:47] 📡 成功上报 -> 内存: 45.28% | CPU: 0.52%
[20:31:52] 📡 成功上报 -> 内存: 45.28% | CPU: 2.06%
[20:31:57] 📡 成功上报 -> 内存: 45.28% | CPU: 1.03%
[20:32:02] 📡 成功上报 -> 内存: 45.28% | CPU: 1.03%
[20:32:07] 📡 成功上报 -> 内存: 45.28% | CPU: 0.00%
[20:32:12] 📡 成功上报 -> 内存: 45.28% | CPU: 1.01%
[20:32:17] 📡 成功上报 -> 内存: 45.29% | CPU: 1.02%
[20:32:22] 📡 成功上报 -> 内存: 45.29% | CPU: 0.51%
[20:32:27] 📡 成功上报 -> 内存: 45.29% | CPU: 0.51%
[20:32:32] 📡 成功上报 -> 内存: 45.29% | CPU: 1.57%
[20:32:37] 📡 成功上报 -> 内存: 45.29% | CPU: 0.00%
[20:32:42] 📡 成功上报 -> 内存: 45.28% | CPU: 1.02%
[20:32:47] 📡 成功上报 -> 内存: 45.29% | CPU: 0.51%
[20:32:52] 📡 成功上报 -> 内存: 45.29% | CPU: 1.03%
[20:32:57] 📡 成功上报 -> 内存: 45.29% | CPU: 1.52%
[20:33:02] 📡 成功上报 -> 内存: 45.30% | CPU: 0.00%
[20:33:07] 📡 成功上报 -> 内存: 45.29% | CPU: 1.03%
[20:33:12] 📡 成功上报 -> 内存: 45.29% | CPU: 1.02%
[20:33:17] 📡 成功上报 -> 内存: 45.33% | CPU: 1.02%
[20:33:22] 📡 成功上报 -> 内存: 45.33% | CPU: 0.51%
[20:33:27] 📡 成功上报 -> 内存: 45.33% | CPU: 1.04%
[20:33:32] 📡 成功上报 -> 内存: 45.33% | CPU: 0.51%
[20:33:37] 📡 成功上报 -> 内存: 45.33% | CPU: 1.02%
[20:33:42] 📡 成功上报 -> 内存: 45.33% | CPU: 1.03%
[20:33:47] 📡 成功上报 -> 内存: 45.33% | CPU: 0.51%
[20:33:52] 📡 成功上报 -> 内存: 45.32% | CPU: 2.04%
[20:33:57] 📡 成功上报 -> 内存: 45.32% | CPU: 0.51%
[20:34:02] 📡 成功上报 -> 内存: 45.32% | CPU: 1.54%
[20:34:07] 📡 成功上报 -> 内存: 45.32% | CPU: 6.88%
[20:34:12] 📡 成功上报 -> 内存: 45.32% | CPU: 3.13%
[20:34:17] 📡 成功上报 -> 内存: 45.49% | CPU: 1.02%
[20:34:22] 📡 成功上报 -> 内存: 45.48% | CPU: 1.02%
[20:34:27] 📡 成功上报 -> 内存: 45.48% | CPU: 0.51%
[20:34:32] 📡 成功上报 -> 内存: 45.48% | CPU: 0.00%
[20:34:37] 📡 成功上报 -> 内存: 45.47% | CPU: 0.51%
[20:34:42] 📡 成功上报 -> 内存: 45.47% | CPU: 1.57%
[20:34:47] 📡 成功上报 -> 内存: 45.47% | CPU: 0.51%
[20:34:52] 📡 成功上报 -> 内存: 45.46% | CPU: 1.03%
[20:34:57] 📡 成功上报 -> 内存: 45.46% | CPU: 0.52%
[20:35:02] 📡 成功上报 -> 内存: 45.46% | CPU: 1.04%
[20:35:07] 📡 成功上报 -> 内存: 45.45% | CPU: 0.51%
[20:35:12] 📡 成功上报 -> 内存: 45.45% | CPU: 0.51%
[20:35:17] 📡 成功上报 -> 内存: 45.44% | CPU: 0.51%
[20:35:22] 📡 成功上报 -> 内存: 45.44% | CPU: 0.51%
[20:35:27] 📡 成功上报 -> 内存: 45.44% | CPU: 0.51%
[20:35:32] 📡 成功上报 -> 内存: 45.43% | CPU: 0.51%
[20:35:37] 📡 成功上报 -> 内存: 45.43% | CPU: 0.00%
[20:35:42] 📡 成功上报 -> 内存: 45.43% | CPU: 0.51%
[20:35:47] 📡 成功上报 -> 内存: 45.42% | CPU: 0.52%
[20:35:52] 📡 成功上报 -> 内存: 45.42% | CPU: 1.53%
[20:35:57] 📡 成功上报 -> 内存: 45.41% | CPU: 1.02%
[20:36:02] 📡 成功上报 -> 内存: 45.41% | CPU: 1.03%
[20:36:07] 📡 成功上报 -> 内存: 45.41% | CPU: 1.03%
[20:36:12] 📡 成功上报 -> 内存: 45.40% | CPU: 1.03%
[20:36:17] 📡 成功上报 -> 内存: 45.40% | CPU: 0.51%
[20:36:22] 📡 成功上报 -> 内存: 45.40% | CPU: 1.03%
[20:36:27] 📡 成功上报 -> 内存: 45.39% | CPU: 1.57%
[20:36:32] 📡 成功上报 -> 内存: 45.39% | CPU: 1.03%
[20:36:37] 📡 成功上报 -> 内存: 45.39% | CPU: 1.05%
[20:36:42] 📡 成功上报 -> 内存: 45.39% | CPU: 1.55%
[20:36:47] 📡 成功上报 -> 内存: 45.38% | CPU: 1.03%
[20:36:52] 📡 成功上报 -> 内存: 45.38% | CPU: 0.51%
[20:36:57] 📡 成功上报 -> 内存: 45.37% | CPU: 0.51%
[20:37:02] 📡 成功上报 -> 内存: 45.37% | CPU: 0.51%
[20:37:07] 📡 成功上报 -> 内存: 45.37% | CPU: 1.03%
[20:37:12] 📡 成功上报 -> 内存: 45.36% | CPU: 0.00%
[20:37:17] 📡 成功上报 -> 内存: 45.36% | CPU: 0.52%
[20:37:22] 📡 成功上报 -> 内存: 45.36% | CPU: 1.03%
[20:37:27] 📡 成功上报 -> 内存: 45.35% | CPU: 1.55%
[20:37:32] 📡 成功上报 -> 内存: 45.35% | CPU: 1.02%
[20:37:37] 📡 成功上报 -> 内存: 45.34% | CPU: 0.51%
[20:37:42] 📡 成功上报 -> 内存: 45.34% | CPU: 0.51%
[20:37:47] 📡 成功上报 -> 内存: 45.34% | CPU: 0.51%
[20:37:52] 📡 成功上报 -> 内存: 45.33% | CPU: 1.03%
[20:37:57] 📡 成功上报 -> 内存: 45.33% | CPU: 1.02%
[20:38:02] 📡 成功上报 -> 内存: 45.33% | CPU: 0.52%
[20:38:07] 📡 成功上报 -> 内存: 45.33% | CPU: 0.51%
[20:38:12] 📡 成功上报 -> 内存: 45.33% | CPU: 0.51%
[20:38:17] 📡 成功上报 -> 内存: 45.32% | CPU: 0.52%
[20:38:22] 📡 成功上报 -> 内存: 45.32% | CPU: 0.51%
[20:38:27] 📡 成功上报 -> 内存: 45.32% | CPU: 1.02%
[20:38:32] 📡 成功上报 -> 内存: 45.31% | CPU: 0.51%
[20:38:37] 📡 成功上报 -> 内存: 45.31% | CPU: 1.02%
[20:38:42] 📡 成功上报 -> 内存: 45.31% | CPU: 0.00%
[20:38:47] 📡 成功上报 -> 内存: 45.30% | CPU: 0.51%
[20:38:52] 📡 成功上报 -> 内存: 45.30% | CPU: 1.02%
[20:38:57] 📡 成功上报 -> 内存: 45.30% | CPU: 0.00%
[20:39:02] 📡 成功上报 -> 内存: 45.29% | CPU: 0.51%
[20:39:07] 📡 成功上报 -> 内存: 45.29% | CPU: 0.00%
[20:39:12] 📡 成功上报 -> 内存: 45.29% | CPU: 1.02%
[20:39:17] 📡 成功上报 -> 内存: 45.29% | CPU: 0.51%
[20:39:22] 📡 成功上报 -> 内存: 45.28% | CPU: 1.03%
[20:39:27] 📡 成功上报 -> 内存: 45.28% | CPU: 0.51%
[20:39:32] 📡 成功上报 -> 内存: 45.28% | CPU: 0.51%
[20:39:37] 📡 成功上报 -> 内存: 45.27% | CPU: 0.51%
[20:39:42] 📡 成功上报 -> 内存: 45.27% | CPU: 0.51%
[20:39:47] 📡 成功上报 -> 内存: 45.27% | CPU: 0.51%
[20:39:52] 📡 成功上报 -> 内存: 45.26% | CPU: 1.54%
[20:39:57] 📡 成功上报 -> 内存: 45.26% | CPU: 0.00%
[20:40:02] 📡 成功上报 -> 内存: 45.26% | CPU: 0.00%
[20:40:07] 📡 成功上报 -> 内存: 45.25% | CPU: 0.51%
[20:40:12] 📡 成功上报 -> 内存: 45.25% | CPU: 0.00%
[20:40:17] 📡 成功上报 -> 内存: 45.25% | CPU: 0.00%
[20:40:22] 📡 成功上报 -> 内存: 45.25% | CPU: 0.00%
[20:40:27] 📡 成功上报 -> 内存: 45.24% | CPU: 0.51%
[20:40:32] 📡 成功上报 -> 内存: 45.24% | CPU: 0.00%
[20:40:37] 📡 成功上报 -> 内存: 45.24% | CPU: 0.51%
[20:40:42] 📡 成功上报 -> 内存: 45.23% | CPU: 0.52%
[20:40:47] 📡 成功上报 -> 内存: 45.23% | CPU: 0.51%
[20:40:52] 📡 成功上报 -> 内存: 45.23% | CPU: 0.00%
[20:40:57] 📡 成功上报 -> 内存: 45.23% | CPU: 0.51%
[20:41:02] 📡 成功上报 -> 内存: 45.22% | CPU: 0.51%
[20:41:07] 📡 成功上报 -> 内存: 45.22% | CPU: 0.00%
[20:41:12] 📡 成功上报 -> 内存: 45.22% | CPU: 0.00%
[20:41:17] 📡 成功上报 -> 内存: 45.22% | CPU: 0.00%
[20:41:22] 📡 成功上报 -> 内存: 45.21% | CPU: 0.51%
[20:41:27] 📡 成功上报 -> 内存: 45.21% | CPU: 0.00%
[20:41:32] 📡 成功上报 -> 内存: 45.21% | CPU: 0.51%
[20:41:37] 📡 成功上报 -> 内存: 45.21% | CPU: 0.00%
[20:41:42] 📡 成功上报 -> 内存: 45.20% | CPU: 0.51%
[20:41:47] 📡 成功上报 -> 内存: 45.20% | CPU: 0.00%
[20:41:52] 📡 成功上报 -> 内存: 45.20% | CPU: 1.55%
[20:41:57] 📡 成功上报 -> 内存: 45.19% | CPU: 0.00%
[20:42:02] 📡 成功上报 -> 内存: 45.19% | CPU: 0.00%
[20:42:07] 📡 成功上报 -> 内存: 45.19% | CPU: 0.51%
[20:42:12] 📡 成功上报 -> 内存: 45.19% | CPU: 0.51%
[20:42:17] 📡 成功上报 -> 内存: 45.18% | CPU: 0.00%
[20:42:22] 📡 成功上报 -> 内存: 45.18% | CPU: 0.51%
[20:42:27] 📡 成功上报 -> 内存: 45.18% | CPU: 1.02%
[20:42:32] 📡 成功上报 -> 内存: 45.18% | CPU: 0.51%
[20:42:37] 📡 成功上报 -> 内存: 45.17% | CPU: 0.00%
[20:42:42] 📡 成功上报 -> 内存: 45.17% | CPU: 1.02%
[20:42:47] 📡 成功上报 -> 内存: 45.17% | CPU: 0.52%
[20:42:52] 📡 成功上报 -> 内存: 45.16% | CPU: 1.02%
[20:42:57] 📡 成功上报 -> 内存: 45.16% | CPU: 0.51%
[20:43:02] 📡 成功上报 -> 内存: 45.16% | CPU: 0.00%
[20:43:07] 📡 成功上报 -> 内存: 45.15% | CPU: 1.03%
[20:43:12] 📡 成功上报 -> 内存: 45.15% | CPU: 0.51%
[20:43:17] 📡 成功上报 -> 内存: 45.15% | CPU: 1.03%
[20:43:22] 📡 成功上报 -> 内存: 45.14% | CPU: 0.52%
[20:43:27] 📡 成功上报 -> 内存: 45.14% | CPU: 0.52%
[20:43:32] 📡 成功上报 -> 内存: 45.14% | CPU: 1.02%
[20:43:37] 📡 成功上报 -> 内存: 45.13% | CPU: 0.00%
[20:43:42] 📡 成功上报 -> 内存: 45.13% | CPU: 0.51%
[20:43:47] 📡 成功上报 -> 内存: 45.13% | CPU: 1.02%
[20:43:52] 📡 成功上报 -> 内存: 45.12% | CPU: 2.11%
[20:43:57] 📡 成功上报 -> 内存: 45.12% | CPU: 1.53%
[20:44:02] 📡 成功上报 -> 内存: 45.12% | CPU: 0.51%
[20:44:07] 📡 成功上报 -> 内存: 45.12% | CPU: 0.51%
[20:44:12] 📡 成功上报 -> 内存: 45.11% | CPU: 1.02%
[20:44:17] 📡 成功上报 -> 内存: 45.11% | CPU: 1.03%
[20:44:22] 📡 成功上报 -> 内存: 45.11% | CPU: 0.00%
[20:44:27] 📡 成功上报 -> 内存: 45.11% | CPU: 0.51%
[20:44:32] 📡 成功上报 -> 内存: 45.10% | CPU: 0.51%
[20:44:37] 📡 成功上报 -> 内存: 45.10% | CPU: 0.51%
[20:44:42] 📡 成功上报 -> 内存: 45.10% | CPU: 0.00%
[20:44:47] 📡 成功上报 -> 内存: 45.10% | CPU: 0.51%
[20:44:52] 📡 成功上报 -> 内存: 45.09% | CPU: 1.02%
[20:44:57] 📡 成功上报 -> 内存: 45.09% | CPU: 0.51%
[20:45:02] 📡 成功上报 -> 内存: 45.09% | CPU: 0.51%
[20:45:07] 📡 成功上报 -> 内存: 45.08% | CPU: 0.51%
[20:45:12] 📡 成功上报 -> 内存: 45.08% | CPU: 0.51%
[20:45:17] 📡 成功上报 -> 内存: 45.08% | CPU: 0.51%
[20:45:22] 📡 成功上报 -> 内存: 45.07% | CPU: 0.52%
[20:45:27] 📡 成功上报 -> 内存: 45.07% | CPU: 0.51%
[20:45:32] 📡 成功上报 -> 内存: 45.07% | CPU: 1.02%
[20:45:37] 📡 成功上报 -> 内存: 45.06% | CPU: 0.51%
[20:45:42] 📡 成功上报 -> 内存: 45.06% | CPU: 0.00%
